date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-05-06 00:00:00+05:30,10324.1300,832.1300,9492.0000,8462.2500,10000.0000,0.0000,1029.7500,-705.6100,324.1300,10324.1300,0.0000,0.0000,-77.1000,0.9200,0.9200,9492.0000,9492.0000,9492.0000,0.0000,1,0,-0.0074,0.0324,0.3092,-0.1013,-0.7506,0.3218,9321.1929,-0.0139,-0.0007707214643152373,0.3358626913430519
2022-05-09 00:00:00+05:30,10210.1300,832.1300,9378.0000,8462.2500,10000.0000,0.0000,915.7500,-705.6100,210.1300,10210.1300,0.0000,0.0000,-114.0000,0.9200,0.9200,9378.0000,9378.0000,9378.0000,0.0000,1,0,-0.0110,0.0210,0.3080,-0.1112,-0.7697,0.3219,9247.5624,-0.0079,-0.0007643205068004612,0.3400294102312035
2022-05-10 00:00:00+05:30,10114.1300,832.1300,9282.0000,8462.2500,10000.0000,0.0000,819.7500,-705.6100,114.1300,10114.1300,0.0000,0.0000,-96.0000,0.9200,0.9200,9282.0000,9282.0000,9282.0000,0.0000,1,0,-0.0094,0.0114,0.3066,-0.1196,-0.8082,0.3222,9190.4896,-0.0062,-0.0008225680769645147,0.33892166870960033
2022-05-11 00:00:00+05:30,10163.6300,832.1300,9331.5000,8462.2500,10000.0000,0.0000,869.2500,-705.6100,163.6300,10163.6300,0.0000,0.0000,49.5000,0.9200,0.9200,9331.5000,9331.5000,9331.5000,0.0000,1,0,0.0049,0.0164,0.3049,-0.1153,-1.1609,0.3158,9187.3708,-0.0003,-0.000624161360247533,0.3405344263281313
2022-05-12 00:00:00+05:30,9950.0300,832.1300,9117.9000,8462.2500,10000.0000,0.0000,655.6500,-705.6100,-49.9700,9950.0300,0.0000,0.0000,-213.6000,0.9200,0.9200,9117.9000,9117.9000,9117.9000,0.0000,1,0,-0.0210,-0.0050,0.3052,-0.1339,-1.2329,0.3171,8974.2761,-0.0232,-0.0012737442154956333,0.33090299655560235
2022-05-13 00:00:00+05:30,9831.8300,832.1300,8999.7000,8462.2500,10000.0000,0.0000,537.4500,-705.6100,-168.1700,9831.8300,0.0000,0.0000,-118.2000,0.9200,0.9200,8999.7000,8999.7000,8999.7000,0.0000,1,0,-0.0119,-0.0168,0.3041,-0.1441,-1.2190,0.3170,8940.6505,-0.0037,-0.0011429768419193224,0.3430814087627789
2022-05-16 00:00:00+05:30,10485.2300,832.1300,9653.1000,8462.2500,10000.0000,0.0000,1190.8500,-705.6100,485.2300,10485.2300,0.0000,0.0000,653.4000,0.9200,0.9200,9653.1000,9653.1000,9653.1000,0.0000,1,0,0.0665,0.0485,0.3222,-0.0873,0.0258,0.3416,8995.8521,0.0062,9.258151415157852e-05,0.3755975056980422
2022-05-17 00:00:00+05:30,10888.1300,832.1300,10056.0000,8462.2500,10000.0000,0.0000,1593.7500,-705.6100,888.1300,10888.1300,0.0000,0.0000,402.9000,0.9200,0.9200,10056.0000,10056.0000,10056.0000,0.0000,1,0,0.0384,0.0888,0.3267,-0.0522,0.1709,0.3464,9231.7136,0.0262,0.0008359585462443672,0.39758925078728424
2022-05-18 00:00:00+05:30,10930.1300,832.1300,10098.0000,8462.2500,10000.0000,0.0000,1635.7500,-705.6100,930.1300,10930.1300,0.0000,0.0000,42.0000,0.9200,0.9200,10098.0000,10098.0000,10098.0000,0.0000,1,0,0.0039,0.0930,0.3250,-0.0485,0.2911,0.3463,9218.1045,-0.0015,0.0006461722985158033,0.35990868358221306
2022-05-19 00:00:00+05:30,10984.4300,832.1300,10152.3000,8462.2500,10000.0000,0.0000,1690.0500,-705.6100,984.4300,10984.4300,0.0000,0.0000,54.3000,0.9200,0.9200,10152.3000,10152.3000,10152.3000,0.0000,1,0,0.0050,0.0984,0.3234,-0.0438,0.3456,0.3464,8975.7504,-0.0263,0.0009213004840581008,0.33005764582576874
2022-05-20 00:00:00+05:30,11350.1300,832.1300,10518.0000,8462.2500,10000.0000,0.0000,2055.7500,-705.6100,1350.1300,11350.1300,0.0000,0.0000,365.7000,0.9300,0.9300,10518.0000,10518.0000,10518.0000,0.0000,1,0,0.0333,0.1350,0.3263,-0.0120,0.8958,0.3516,9231.9687,0.0285,0.001346481466813666,0.38284659897084516
2022-05-23 00:00:00+05:30,11680.1300,832.1300,10848.0000,8462.2500,10000.0000,0.0000,2385.7500,-705.6100,1680.1300,11680.1300,0.0000,0.0000,330.0000,0.9300,0.9300,10848.0000,10848.0000,10848.0000,0.0000,1,0,0.0291,0.1680,0.3280,0.0000,1.6381,0.3492,9181.3602,-0.0055,0.002060467879306276,0.3726119509034647
2022-05-24 00:00:00+05:30,11494.1300,832.1300,10662.0000,8462.2500,10000.0000,0.0000,2199.7500,-705.6100,1494.1300,11494.1300,0.0000,0.0000,-186.0000,0.9300,0.9300,10662.0000,10662.0000,10662.0000,0.0000,1,0,-0.0159,0.1494,0.3273,-0.0159,1.6303,0.3493,9151.7889,-0.0032,0.002319710180606076,0.3686655643587074
2022-05-25 00:00:00+05:30,11341.4300,832.1300,10509.3000,8462.2500,10000.0000,0.0000,2047.0500,-705.6100,1341.4300,11341.4300,0.0000,0.0000,-152.7000,0.9300,0.9300,10509.3000,10509.3000,10509.3000,0.0000,1,0,-0.0133,0.1341,0.3263,-0.0290,1.7025,0.3481,9094.1206,-0.0063,0.002344929426388159,0.3668415355695862
2022-05-26 00:00:00+05:30,11482.1300,832.1300,10650.0000,8462.2500,10000.0000,0.0000,2187.7500,-705.6100,1482.1300,11482.1300,0.0000,0.0000,140.7000,0.9300,0.9300,10650.0000,10650.0000,10650.0000,0.0000,1,0,0.0124,0.1482,0.3252,-0.0170,1.6212,0.3469,9186.9739,0.0102,0.002788894478214383,0.37094021038256336
2022-05-27 00:00:00+05:30,11614.4300,832.1300,10782.3000,8462.2500,10000.0000,0.0000,2320.0500,-705.6100,1614.4300,11614.4300,0.0000,0.0000,132.3000,0.9300,0.9300,10782.3000,10782.3000,10782.3000,0.0000,1,0,0.0115,0.1614,0.3241,-0.0056,2.0557,0.3434,9274.6104,0.0095,0.0022619258334817586,0.5377983976041358
2022-05-30 00:00:00+05:30,11722.4300,832.1300,10890.3000,8462.2500,10000.0000,0.0000,2428.0500,-705.6100,1722.4300,11722.4300,0.0000,0.0000,108.0000,0.9300,0.9300,10890.3000,10890.3000,10890.3000,0.0000,1,0,0.0093,0.1722,0.3228,0.0000,2.8976,0.3269,9451.5845,0.0191,0.0028549882402413894,0.6400380810454299
2022-05-31 00:00:00+05:30,11785.4300,832.1300,10953.3000,8462.2500,10000.0000,0.0000,2491.0500,-705.6100,1785.4300,11785.4300,0.0000,0.0000,63.0000,0.9300,0.9300,10953.3000,10953.3000,10953.3000,0.0000,1,0,0.0054,0.1785,0.3213,0.0000,3.1059,0.3256,9400.5790,-0.0054,0.003869193290684944,0.6770447112380439
2022-06-01 00:00:00+05:30,12226.1300,832.1300,11394.0000,8462.2500,10000.0000,0.0000,2931.7500,-705.6100,2226.1300,12226.1300,0.0000,0.0000,440.7000,0.9300,0.9300,11394.0000,11394.0000,11394.0000,0.0000,1,0,0.0374,0.2226,0.3251,0.0000,3.9443,0.3258,9379.3432,-0.0023,0.004561504961201362,0.6623109458329122
2022-06-02 00:00:00+05:30,12232.1300,832.1300,11400.0000,8462.2500,10000.0000,0.0000,2937.7500,-705.6100,2232.1300,12232.1300,0.0000,0.0000,6.0000,0.9300,0.9300,11400.0000,11400.0000,11400.0000,0.0000,1,0,0.0005,0.2232,0.3235,0.0000,3.9973,0.3255,9434.1195,0.0058,0.004890662499194487,0.6379929124115667
2022-06-03 00:00:00+05:30,12226.1300,832.1300,11394.0000,8462.2500,10000.0000,0.0000,2931.7500,-705.6100,2226.1300,12226.1300,0.0000,0.0000,-6.0000,0.9300,0.9300,11394.0000,11394.0000,11394.0000,0.0000,1,0,-0.0005,0.2226,0.3219,-0.0005,4.5098,0.3169,9404.1230,-0.0032,0.004799834963360175,0.6426710496985815
2022-06-06 00:00:00+05:30,12155.9300,832.1300,11323.8000,8462.2500,10000.0000,0.0000,2861.5500,-705.6100,2155.9300,12155.9300,0.0000,0.0000,-70.2000,0.9300,0.9300,11323.8000,11323.8000,11323.8000,0.0000,1,0,-0.0057,0.2156,0.3205,-0.0062,4.4914,0.3171,9392.3001,-0.0013,0.005031835620852199,0.5916267442945915
2022-06-07 00:00:00+05:30,12205.1300,832.1300,11373.0000,8462.2500,10000.0000,0.0000,2910.7500,-705.6100,2205.1300,12205.1300,0.0000,0.0000,49.2000,0.9300,0.9300,11373.0000,11373.0000,11373.0000,0.0000,1,0,0.0040,0.2205,0.3190,-0.0022,4.4248,0.3170,9302.2537,-0.0096,0.0053438350475036684,0.5993130842234148
2022-06-08 00:00:00+05:30,11895.5300,832.1300,11063.4000,8462.2500,10000.0000,0.0000,2601.1500,-705.6100,1895.5300,11895.5300,0.0000,0.0000,-309.6000,0.9300,0.9300,11063.4000,11063.4000,11063.4000,0.0000,1,0,-0.0254,0.1896,0.3199,-0.0275,3.7391,0.3213,9262.8726,-0.0042,0.00503273107218155,0.635608897676471
2022-06-09 00:00:00+05:30,12084.8300,832.1300,11252.7000,8462.2500,10000.0000,0.0000,2790.4500,-705.6100,2084.8300,12084.8300,0.0000,0.0000,189.3000,0.9300,0.9300,11252.7000,11252.7000,11252.7000,0.0000,1,0,0.0159,0.2085,0.3193,-0.0120,3.8335,0.3220,9345.8877,0.0090,0.004956362205305474,0.6273130201481997
2022-06-10 00:00:00+05:30,12160.1300,832.1300,11328.0000,8462.2500,10000.0000,0.0000,2865.7500,-705.6100,2160.1300,12160.1300,0.0000,0.0000,75.3000,0.9300,0.9300,11328.0000,11328.0000,11328.0000,0.0000,1,0,0.0062,0.2160,0.3180,-0.0059,3.9301,0.3218,9181.2468,-0.0176,0.005133306154242348,0.6036964543879679
2022-06-13 00:00:00+05:30,11961.5300,832.1300,11129.4000,8462.2500,10000.0000,0.0000,2667.1500,-705.6100,1961.5300,11961.5300,0.0000,0.0000,-198.6000,0.9300,0.9300,11129.4000,11129.4000,11129.4000,0.0000,1,0,-0.0163,0.1962,0.3175,-0.0221,3.7269,0.3243,8959.8165,-0.0241,0.00532544757345588,0.649120098673083
2022-06-14 00:00:00+05:30,12124.1300,832.1300,11292.0000,8462.2500,10000.0000,0.0000,2829.7500,-705.6100,2124.1300,12124.1300,0.0000,0.0000,162.6000,0.9300,0.9300,11292.0000,11292.0000,11292.0000,0.0000,1,0,0.0136,0.2124,0.3167,-0.0088,3.3502,0.3059,8926.3610,-0.0037,0.005483543719939993,0.6471568077241786
2022-06-15 00:00:00+05:30,11980.1300,832.1300,11148.0000,8462.2500,10000.0000,0.0000,2685.7500,-705.6100,1980.1300,11980.1300,0.0000,0.0000,-144.0000,0.9300,0.9300,11148.0000,11148.0000,11148.0000,0.0000,1,0,-0.0119,0.1980,0.3158,-0.0206,3.2901,0.3066,8896.2793,-0.0034,0.004481723354475004,0.5592905653289413
2022-06-16 00:00:00+05:30,11605.1300,832.1300,10773.0000,8462.2500,10000.0000,0.0000,2310.7500,-705.6100,1605.1300,11605.1300,0.0000,0.0000,-375.0000,0.9300,0.9300,10773.0000,10773.0000,10773.0000,0.0000,1,0,-0.0313,0.1605,0.3179,-0.0513,2.8288,0.3148,8703.0878,-0.0217,0.0046900478398988095,0.6702928496121627
2022-06-17 00:00:00+05:30,12430.1300,832.1300,11598.0000,8462.2500,10000.0000,0.0000,3135.7500,-705.6100,2430.1300,12430.1300,0.0000,0.0000,825.0000,0.9300,0.9300,11598.0000,11598.0000,11598.0000,0.0000,1,0,0.0711,0.2430,0.3337,0.0000,3.6699,0.3414,8695.9431,-0.0008,0.005808530736192017,0.6766259964714388
2022-06-20 00:00:00+05:30,11175.5300,832.1300,10343.4000,8462.2500,10000.0000,0.0000,1881.1500,-705.6100,1175.5300,11175.5300,0.0000,0.0000,-1254.6000,0.9300,0.9300,10343.4000,10343.4000,10343.4000,0.0000,1,0,-0.1009,0.1176,0.3643,-0.1009,2.1539,0.4036,8714.8256,0.0022,0.004516995720402805,0.6753092094973823
2022-06-21 00:00:00+05:30,11662.1300,832.1300,10830.0000,8462.2500,10000.0000,0.0000,2367.7500,-705.6100,1662.1300,11662.1300,0.0000,0.0000,486.6000,0.9300,0.9300,10830.0000,10830.0000,10830.0000,0.0000,1,0,0.0435,0.1662,0.3683,-0.0618,2.5887,0.4116,8865.2337,0.0173,0.005208316791960885,0.7280202038498164
2022-06-22 00:00:00+05:30,11530.1300,832.1300,10698.0000,8462.2500,10000.0000,0.0000,2235.7500,-705.6100,1530.1300,11530.1300,0.0000,0.0000,-132.0000,0.9300,0.9300,10698.0000,10698.0000,10698.0000,0.0000,1,0,-0.0113,0.1530,0.3671,-0.0724,2.5324,0.4123,8733.0844,-0.0149,0.005249827849129097,0.7364359187862562
2022-06-23 00:00:00+05:30,11481.8300,832.1300,10649.7000,8462.2500,10000.0000,0.0000,2187.4500,-705.6100,1481.8300,11481.8300,0.0000,0.0000,-48.3000,0.9300,0.9300,10649.7000,10649.7000,10649.7000,0.0000,1,0,-0.0042,0.1482,0.3656,-0.0763,2.4116,0.4126,8833.1391,0.0115,0.005092912118059317,0.7116719037108766
2022-06-24 00:00:00+05:30,11588.9300,832.1300,10756.8000,8462.2500,10000.0000,0.0000,2294.5500,-705.6100,1588.9300,11588.9300,0.0000,0.0000,107.1000,0.9300,0.9300,10756.8000,10756.8000,10756.8000,0.0000,1,0,0.0093,0.1589,0.3643,-0.0677,2.5535,0.4124,8901.9781,0.0078,0.005054059927874574,0.7099995728935625
2022-06-27 00:00:00+05:30,11686.1300,832.1300,10854.0000,8462.2500,10000.0000,0.0000,2391.7500,-705.6100,1686.1300,11686.1300,0.0000,0.0000,97.2000,0.9300,0.9300,10854.0000,10854.0000,10854.0000,0.0000,1,0,0.0084,0.1686,0.3630,-0.0599,2.5725,0.4124,8979.7481,0.0087,0.005259854629032036,0.7200704772431846
2022-06-28 00:00:00+05:30,11618.9300,832.1300,10786.8000,8462.2500,10000.0000,0.0000,2324.5500,-705.6100,1618.9300,11618.9300,0.0000,0.0000,-67.2000,0.9300,0.9300,10786.8000,10786.8000,10786.8000,0.0000,1,0,-0.0058,0.1619,0.3616,-0.0653,2.0072,0.3982,9001.6643,0.0024,0.005120396333541233,0.7190579053578859
2022-06-29 00:00:00+05:30,11523.5300,832.1300,10691.4000,8462.2500,10000.0000,0.0000,2229.1500,-705.6100,1523.5300,11523.5300,0.0000,0.0000,-95.4000,0.9300,0.9300,10691.4000,10691.4000,10691.4000,0.0000,1,0,-0.0082,0.1524,0.3603,-0.0729,1.7411,0.3978,8950.0350,-0.0057,0.004119414686575871,0.7152661360429352
2022-06-30 00:00:00+05:30,11422.1300,832.1300,10590.0000,8462.2500,10000.0000,0.0000,2127.7500,-705.6100,1422.1300,11422.1300,0.0000,0.0000,-101.4000,0.9300,0.9300,10590.0000,10590.0000,10590.0000,0.0000,1,0,-0.0088,0.1422,0.3591,-0.0811,1.3992,0.3959,8922.9304,-0.0030,0.003866708722480869,0.7101663714413294
2022-07-01 00:00:00+05:30,11256.5300,832.1300,10424.4000,8462.2500,10000.0000,0.0000,1962.1500,-705.6100,1256.5300,11256.5300,0.0000,0.0000,-165.6000,0.9300,0.9300,10424.4000,10424.4000,10424.4000,0.0000,1,0,-0.0145,0.1257,0.3582,-0.0944,1.3271,0.3969,8938.8643,0.0018,0.003386759906505244,0.6850622188234825
2022-07-04 00:00:00+05:30,11541.8300,832.1300,10709.7000,8462.2500,10000.0000,0.0000,2247.4500,-705.6100,1541.8300,11541.8300,0.0000,0.0000,285.3000,0.9300,0.9300,10709.7000,10709.7000,10709.7000,0.0000,1,0,0.0253,0.1542,0.3586,-0.0715,1.5457,0.3997,8975.8071,0.0041,0.003840772838867677,0.6952567932738015
2022-07-05 00:00:00+05:30,11391.8300,832.1300,10559.7000,8462.2500,10000.0000,0.0000,2097.4500,-705.6100,1391.8300,11391.8300,0.0000,0.0000,-150.0000,0.9300,0.9300,10559.7000,10559.7000,10559.7000,0.0000,1,0,-0.0130,0.1392,0.3576,-0.0835,1.2403,0.3999,8959.2495,-0.0018,0.0035117805573560085,0.698271009925207
2022-07-06 00:00:00+05:30,11314.1300,832.1300,10482.0000,8462.2500,10000.0000,0.0000,2019.7500,-705.6100,1314.1300,11314.1300,0.0000,0.0000,-77.7000,0.9300,0.9300,10482.0000,10482.0000,10482.0000,0.0000,1,0,-0.0068,0.1314,0.3563,-0.0898,0.9351,0.3979,9077.2511,0.0132,0.0028652473833567773,0.6791565891970849
2022-07-07 00:00:00+05:30,11187.5300,832.1300,10355.4000,8462.2500,10000.0000,0.0000,1893.1500,-705.6100,1187.5300,11187.5300,0.0000,0.0000,-126.6000,0.9300,0.9300,10355.4000,10355.4000,10355.4000,0.0000,1,0,-0.0112,0.1188,0.3553,-0.1000,0.4588,0.3927,9151.4487,0.0082,0.002252468632103306,0.6416050382175984
2022-07-08 00:00:00+05:30,11272.1300,832.1300,10440.0000,8462.2500,10000.0000,0.0000,1977.7500,-705.6100,1272.1300,11272.1300,0.0000,0.0000,84.6000,0.9300,0.9300,10440.0000,10440.0000,10440.0000,0.0000,1,0,0.0076,0.1272,0.3541,-0.0932,0.6151,0.3926,9196.0182,0.0049,0.0017214723161804823,0.6658240410026849
2022-07-11 00:00:00+05:30,11302.1300,832.1300,10470.0000,8462.2500,10000.0000,0.0000,2007.7500,-705.6100,1302.1300,11302.1300,0.0000,0.0000,30.0000,0.9300,0.9300,10470.0000,10470.0000,10470.0000,0.0000,1,0,0.0027,0.1302,0.3528,-0.0907,0.5619,0.3924,9185.5563,-0.0011,0.0017913853990755577,0.6634122756429068
2022-07-12 00:00:00+05:30,11277.8300,832.1300,10445.7000,8462.2500,10000.0000,0.0000,1983.4500,-705.6100,1277.8300,11277.8300,0.0000,0.0000,-24.3000,0.9300,0.9300,10445.7000,10445.7000,10445.7000,0.0000,1,0,-0.0022,0.1278,0.3515,-0.0927,0.2050,0.3873,9094.0923,-0.0100,0.0017033785753367407,0.6623460952410867
2022-07-13 00:00:00+05:30,11181.8300,832.1300,10349.7000,8462.2500,10000.0000,0.0000,1887.4500,-705.6100,1181.8300,11181.8300,0.0000,0.0000,-96.0000,0.9300,0.9300,10349.7000,10349.7000,10349.7000,0.0000,1,0,-0.0085,0.1182,0.3504,-0.1004,0.5055,0.3805,9058.9356,-0.0039,0.00099837255828451,0.7353554274727879
2022-07-14 00:00:00+05:30,11212.1300,832.1300,10380.0000,8462.2500,10000.0000,0.0000,1917.7500,-705.6100,1212.1300,11212.1300,0.0000,0.0000,30.3000,0.9300,0.9300,10380.0000,10380.0000,10380.0000,0.0000,1,0,0.0027,0.1212,0.3491,-0.0980,0.5143,0.3805,9043.1718,-0.0017,0.0013800300439149962,0.686509154221052
2022-07-15 00:00:00+05:30,11182.1300,832.1300,10350.0000,8462.2500,10000.0000,0.0000,1887.7500,-705.6100,1182.1300,11182.1300,0.0000,0.0000,-30.0000,0.9300,0.9300,10350.0000,10350.0000,10350.0000,0.0000,1,0,-0.0027,0.1182,0.3478,-0.1004,0.4889,0.3806,9102.6546,0.0066,0.0014339912475303054,0.7023651175655226
2022-07-18 00:00:00+05:30,11506.1300,832.1300,10674.0000,8462.2500,10000.0000,0.0000,2211.7500,-705.6100,1506.1300,11506.1300,0.0000,0.0000,324.0000,0.9300,0.9300,10674.0000,10674.0000,10674.0000,0.0000,1,0,0.0290,0.1506,0.3488,-0.0743,0.7594,0.3849,9232.2523,0.0142,0.00197856614618856,0.759403196873408
2022-07-19 00:00:00+05:30,11795.3300,832.1300,10963.2000,8462.2500,10000.0000,0.0000,2500.9500,-705.6100,1795.3300,11795.3300,0.0000,0.0000,289.2000,0.9300,0.9300,10963.2000,10963.2000,10963.2000,0.0000,1,0,0.0251,0.1795,0.3492,-0.0511,1.3414,0.3832,9259.4136,0.0029,0.002149372485528634,0.7879141994181961
2022-07-20 00:00:00+05:30,11782.1300,832.1300,10950.0000,8462.2500,10000.0000,0.0000,2487.7500,-705.6100,1782.1300,11782.1300,0.0000,0.0000,-13.2000,0.9300,0.9300,10950.0000,10950.0000,10950.0000,0.0000,1,0,-0.0011,0.1782,0.3479,-0.0521,1.2529,0.3832,9353.8263,0.0102,0.002295688809018827,0.7445438132553649
2022-07-21 00:00:00+05:30,11902.1300,832.1300,11070.0000,8462.2500,10000.0000,0.0000,2607.7500,-705.6100,1902.1300,11902.1300,0.0000,0.0000,120.0000,0.9300,0.9300,11070.0000,11070.0000,11070.0000,0.0000,1,0,0.0102,0.1902,0.3469,-0.0425,1.4001,0.3834,9418.4692,0.0069,0.0024262634565204175,0.7555513862722648
2022-07-22 00:00:00+05:30,12058.1300,832.1300,11226.0000,8462.2500,10000.0000,0.0000,2763.7500,-705.6100,2058.1300,12058.1300,0.0000,0.0000,156.0000,0.9300,0.9300,11226.0000,11226.0000,11226.0000,0.0000,1,0,0.0131,0.2058,0.3461,-0.0299,1.6037,0.3837,9477.7251,0.0063,0.0025009421386620913,0.7623280591988756
2022-07-25 00:00:00+05:30,12244.1300,832.1300,11412.0000,8462.2500,10000.0000,0.0000,2949.7500,-705.6100,2244.1300,12244.1300,0.0000,0.0000,186.0000,0.9300,0.9300,11412.0000,11412.0000,11412.0000,0.0000,1,0,0.0154,0.2244,0.3455,-0.0150,1.9991,0.3817,9418.6109,-0.0062,0.0030722439678940935,0.7753311918415395
2022-07-26 00:00:00+05:30,12123.5300,832.1300,11291.4000,8462.2500,10000.0000,0.0000,2829.1500,-705.6100,2123.5300,12123.5300,0.0000,0.0000,-120.6000,0.9300,0.9300,11291.4000,11291.4000,11291.4000,0.0000,1,0,-0.0098,0.2124,0.3445,-0.0247,2.0062,0.3817,9337.2403,-0.0086,0.0032530759718285506,0.7672530224778088
2022-07-27 00:00:00+05:30,12466.1300,832.1300,11634.0000,8462.2500,10000.0000,0.0000,3171.7500,-705.6100,2466.1300,12466.1300,0.0000,0.0000,342.6000,0.9300,0.9300,11634.0000,11634.0000,11634.0000,0.0000,1,0,0.0283,0.2466,0.3453,0.0000,2.2389,0.3851,9437.1532,0.0107,0.003725508803334614,0.7876482994922152
2022-07-28 00:00:00+05:30,13036.1300,832.1300,12204.0000,8462.2500,10000.0000,0.0000,3741.7500,-705.6100,3036.1300,13036.1300,0.0000,0.0000,570.0000,0.9400,0.9400,12204.0000,12204.0000,12204.0000,0.0000,1,0,0.0457,0.3036,0.3494,0.0000,2.6036,0.3947,9595.5283,0.0168,0.0038580193183004896,0.9043231383414975
2022-07-29 00:00:00+05:30,13006.1300,832.1300,12174.0000,8462.2500,10000.0000,0.0000,3711.7500,-705.6100,3006.1300,13006.1300,0.0000,0.0000,-30.0000,0.9400,0.9400,12174.0000,12174.0000,12174.0000,0.0000,1,0,-0.0023,0.3006,0.3482,-0.0023,2.6612,0.3942,9729.2937,0.0139,0.0035046044265036116,0.8729190238168519
2022-08-01 00:00:00+05:30,13018.1300,832.1300,12186.0000,8462.2500,10000.0000,0.0000,3723.7500,-705.6100,3018.1300,13018.1300,0.0000,0.0000,12.0000,0.9400,0.9400,12186.0000,12186.0000,12186.0000,0.0000,1,0,0.0009,0.3018,0.3470,-0.0014,2.7966,0.3930,9827.7040,0.0101,0.0033083172060148166,0.8614642229729366
2022-08-02 00:00:00+05:30,13132.1300,832.1300,12300.0000,8462.2500,10000.0000,0.0000,3837.7500,-705.6100,3132.1300,13132.1300,0.0000,0.0000,114.0000,0.9400,0.9400,12300.0000,12300.0000,12300.0000,0.0000,1,0,0.0088,0.3132,0.3460,0.0000,2.9983,0.3921,9806.9219,-0.0021,0.003563405423185707,0.8495739250872757
2022-08-03 00:00:00+05:30,12984.8300,832.1300,12152.7000,8462.2500,10000.0000,0.0000,3690.4500,-705.6100,2984.8300,12984.8300,0.0000,0.0000,-147.3000,0.9400,0.9400,12152.7000,12152.7000,12152.7000,0.0000,1,0,-0.0112,0.2985,0.3451,-0.0112,2.8162,0.3934,9862.5204,0.0057,0.003392329999974773,0.8304266624815629
2022-08-04 00:00:00+05:30,12850.1300,832.1300,12018.0000,8462.2500,10000.0000,0.0000,3555.7500,-705.6100,2850.1300,12850.1300,0.0000,0.0000,-134.7000,0.9400,0.9400,12018.0000,12018.0000,12018.0000,0.0000,1,0,-0.0104,0.2850,0.3442,-0.0215,2.9468,0.3911,9846.1329,-0.0017,0.0031534335991586435,0.8355008773155564
2022-08-05 00:00:00+05:30,12879.5300,832.1300,12047.4000,8462.2500,10000.0000,0.0000,3585.1500,-705.6100,2879.5300,12879.5300,0.0000,0.0000,29.4000,0.9400,0.9400,12047.4000,12047.4000,12047.4000,0.0000,1,0,0.0023,0.2880,0.3431,-0.0192,3.1110,0.3896,9860.3373,0.0014,0.0032252339726716785,0.8184682173568749
2022-08-08 00:00:00+05:30,13879.9300,26803.9300,-12924.0000,-13001.9800,10000.0000,0.0000,77.9800,3801.9400,3879.9300,13879.9300,0.0000,0.0000,1000.4000,0.9300,-0.9300,12924.0000,-12924.0000,0.0000,12924.0000,0,1,0.0777,0.3880,0.3565,0.0000,3.1654,0.3978,9939.0429,0.0080,0.00444532739915718,0.8694124469483234
2022-08-10 00:00:00+05:30,13753.9300,26803.9300,-13050.0000,-13001.9800,10000.0000,0.0000,-48.0200,3801.9400,3753.9300,13753.9300,0.0000,0.0000,-126.0000,0.9500,-0.9500,13050.0000,-13050.0000,0.0000,13050.0000,0,1,-0.0091,0.3754,0.3555,-0.0091,2.6989,0.3926,9936.7180,-0.0002,0.003353062547606633,0.8364028860996697
2022-08-11 00:00:00+05:30,13218.4300,26803.9300,-13585.5000,-13001.9800,10000.0000,0.0000,-583.5200,3801.9400,3218.4300,13218.4300,0.0000,0.0000,-535.5000,1.0300,-1.0300,13585.5000,-13585.5000,0.0000,13585.5000,0,1,-0.0389,0.3218,0.3579,-0.0477,2.1864,0.4024,10001.8712,0.0066,0.002479087388366064,0.7459206819521544
2022-08-12 00:00:00+05:30,13640.4000,2230.4000,11410.0000,11169.7800,10000.0000,0.0000,240.2200,3400.1800,3640.4000,13640.4000,0.0000,0.0000,421.9700,0.8400,0.8400,11410.0000,11410.0000,11410.0000,0.0000,1,0,0.0319,0.3640,0.3591,-0.0173,2.4417,0.4066,10035.8938,0.0034,0.002864804006614652,0.7553770972541679
2022-08-16 00:00:00+05:30,13695.4000,2230.4000,11465.0000,11169.7800,10000.0000,0.0000,295.2200,3400.1800,3695.4000,13695.4000,0.0000,0.0000,55.0000,0.8400,0.8400,11465.0000,11465.0000,11465.0000,0.0000,1,0,0.0040,0.3695,0.3580,-0.0133,2.1637,0.4020,10109.4109,0.0073,0.002217924888595377,0.8626142320851571
2022-08-17 00:00:00+05:30,13678.6500,2230.4000,11448.2500,11169.7800,10000.0000,0.0000,278.4700,3400.1800,3678.6500,13678.6500,0.0000,0.0000,-16.7500,0.8400,0.8400,11448.2500,11448.2500,11448.2500,0.0000,1,0,-0.0012,0.3679,0.3568,-0.0145,1.8633,0.3985,10166.5405,0.0057,0.002044961647226065,0.8201681303366138
2022-08-18 00:00:00+05:30,13815.4000,2230.4000,11585.0000,11169.7800,10000.0000,0.0000,415.2200,3400.1800,3815.4000,13815.4000,0.0000,0.0000,136.7500,0.8400,0.8400,11585.0000,11585.0000,11585.0000,0.0000,1,0,0.0100,0.3815,0.3559,-0.0046,2.1454,0.3968,10186.6138,0.0020,0.001548763581157709,0.8676515518991268
